,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,date,week_day,day,month
152072,166012838,06/13/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,K,90,0.0,25-44,M,BLACK,995045.0,197201.0,40.70794958100004,-73.96106514499998,2017-06-13,1,13,6
152136,166025262,06/13/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,M,WHITE HISPANIC,1000432.0,195454.0,40.70314626600003,-73.94163906899995,2017-06-13,1,13,6
152241,165761900,06/12/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,25-44,M,BLACK,994762.0,199142.0,40.71327750600005,-73.96208286299998,2017-06-12,0,12,6
152734,165724801,06/12/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,90,0.0,25-44,M,WHITE HISPANIC,996826.0,198434.0,40.71133152200008,-73.95463898399998,2017-06-12,0,12,6
153136,165724920,06/11/2017,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,K,90,0.0,45-64,M,WHITE,1000464.0,197041.0,40.70750214900005,-73.94151983599994,2017-06-11,6,11,6
153289,165710655,06/11/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1703000,F,K,90,0.0,25-44,M,BLACK HISPANIC,1003132.0,196628.0,40.70636327000005,-73.93189789899995,2017-06-11,6,11,6
153690,165704575,06/10/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,45-64,F,BLACK HISPANIC,998911.0,196322.0,40.70553137300004,-73.94712285299995,2017-06-10,5,10,6
154024,165700899,06/10/2017,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,90,1.0,18-24,M,WHITE HISPANIC,1000464.0,197041.0,40.70750214900005,-73.94151983599994,2017-06-10,5,10,6
154436,165678396,06/09/2017,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,90,0.0,25-44,M,WHITE,1000011.0,198045.0,40.71025870900007,-73.94315139299994,2017-06-09,4,9,6
154488,165683315,06/09/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102A,F,K,90,0.0,45-64,M,WHITE HISPANIC,999149.0,196352.0,40.705613318000076,-73.94626437899994,2017-06-09,4,9,6
154580,165682019,06/09/2017,507.0,"CONTROLLED SUBSTANCE, POSSESSION 5",117.0,DANGEROUS DRUGS,PL 2200604,F,K,90,0.0,25-44,M,WHITE HISPANIC,998911.0,196322.0,40.70553137300004,-73.94712285299995,2017-06-09,4,9,6
154593,165682163,06/09/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,2.0,<18,F,BLACK,1000852.0,194727.0,40.70115004400003,-73.94012608099996,2017-06-09,4,9,6
155331,165615065,06/08/2017,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,94,0.0,45-64,M,BLACK,995857.0,206357.0,40.73307956800004,-73.95812056899997,2017-06-08,3,8,6
155624,165629260,06/08/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,45-64,F,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-08,3,8,6
156184,165609416,06/07/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,94,0.0,45-64,M,BLACK HISPANIC,994425.0,201399.0,40.71947282600007,-73.96329506799998,2017-06-07,2,7,6
156279,165588061,06/07/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,94,0.0,25-44,M,UNKNOWN,1000284.0,199940.0,40.715459542000076,-73.94216216699994,2017-06-07,2,7,6
156348,165608473,06/07/2017,501.0,"CONTROLLED SUBSTANCE,POSSESS. 2",117.0,DANGEROUS DRUGS,PL 2201806,F,K,94,0.0,25-44,F,WHITE,1000746.0,201116.0,40.71868653100006,-73.94049271799997,2017-06-07,2,7,6
156358,165603496,06/07/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,94,0.0,<18,M,BLACK HISPANIC,996345.0,199826.0,40.71515290100007,-73.95637148199995,2017-06-07,2,7,6
156467,165578702,06/07/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,90,0.0,25-44,M,WHITE HISPANIC,1000955.0,199379.0,40.713918490000026,-73.93974306899997,2017-06-07,2,7,6
156483,165602083,06/07/2017,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,94,0.0,<18,M,BLACK,997148.0,201522.0,40.71980688000008,-73.95347159299997,2017-06-07,2,7,6
156878,165547466,06/06/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,2.0,25-44,M,BLACK,994231.0,196250.0,40.705340265000075,-73.96400255699997,2017-06-06,1,6,6
156910,165547462,06/06/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,2.0,25-44,M,BLACK,994231.0,196250.0,40.705340265000075,-73.96400255699997,2017-06-06,1,6,6
157173,165566482,06/06/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,94,0.0,25-44,M,WHITE,1001350.0,201326.0,40.71926178300004,-73.93831327799995,2017-06-06,1,6,6
157531,165536219,06/06/2017,512.0,"CONTROLLED SUBSTANCE,SALE 1",117.0,DANGEROUS DRUGS,PL 2204301,F,K,90,0.0,45-64,M,WHITE HISPANIC,999367.0,196376.0,40.70567882300003,-73.945478053,2017-06-06,1,6,6
157695,165516279,06/05/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402501,F,K,90,0.0,25-44,M,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
157748,165516269,06/05/2017,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,90,0.0,18-24,M,BLACK,1002577.0,198442.0,40.71134343800003,-73.933894733,2017-06-05,0,5,6
157762,165516275,06/05/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402501,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
157769,165516322,06/05/2017,510.0,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,K,94,0.0,25-44,M,WHITE,1000709.0,201392.0,40.71944415400003,-73.94062551999998,2017-06-05,0,5,6
157788,165517867,06/05/2017,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,90,0.0,18-24,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
157801,165516273,06/05/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402501,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
157921,165516286,06/05/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
157928,165516314,06/05/2017,157.0,RAPE 1,104.0,RAPE,PL 1303501,F,K,90,0.0,45-64,M,WHITE HISPANIC,997843.0,196573.0,40.706222013000044,-73.95097435599996,2017-06-05,0,5,6
158285,165516257,06/05/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,94,0.0,25-44,M,WHITE HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-06-05,0,5,6
158287,165516298,06/05/2017,570.0,"MARIJUANA, SALE 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2214500,F,K,90,0.0,25-44,M,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-05,0,5,6
158332,165516278,06/05/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,WHITE HISPANIC,996787.0,196982.0,40.70734618100005,-73.95478236399998,2017-06-05,0,5,6
158509,165469061,06/04/2017,461.0,UNAUTHORIZED USE VEHICLE 2,126.0,MISCELLANEOUS PENAL LAW,PL 1650600,F,K,90,0.0,45-64,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-04,6,4,6
158515,165470828,06/04/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,94,0.0,45-64,M,WHITE,1000020.0,200563.0,40.717170002000046,-73.94311303199999,2017-06-04,6,4,6
158577,165470827,06/04/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-04,6,4,6
159172,165446707,06/03/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,94,0.0,25-44,M,WHITE,996641.0,201265.0,40.719102202000045,-73.95530108099996,2017-06-03,5,3,6
159282,165457240,06/03/2017,847.0,"NY STATE LAWS,UNCLASSIFIED FELONY",125.0,OTHER STATE LAWS,VTL0511003,F,K,94,12.0,25-44,M,WHITE HISPANIC,995108.0,202013.0,40.72115729500007,-73.96083015099998,2017-06-03,5,3,6
159493,165460855,06/03/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,M,BLACK,1004095.0,196077.0,40.704848798000064,-73.92842617799994,2017-06-03,5,3,6
159655,165443523,06/03/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,94,0.0,65+,M,WHITE,997599.0,199947.0,40.71548321400008,-73.95184772399993,2017-06-03,5,3,6
159815,165439583,06/02/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,90,2.0,18-24,M,WHITE HISPANIC,1000565.0,196256.0,40.70534732300007,-73.94115744599996,2017-06-02,4,2,6
160615,165387210,06/01/2017,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,K,90,0.0,<18,M,BLACK,1000296.0,196484.0,40.705973622000045,-73.94212711599994,2017-06-01,3,1,6
161037,165391476,06/01/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,1.0,65+,M,WHITE HISPANIC,995547.0,197552.0,40.70891236600005,-73.95925390099995,2017-06-01,3,1,6
161050,165400445,06/01/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,90,1.0,25-44,M,WHITE HISPANIC,1000351.0,194575.0,40.700733765000045,-73.94193330699994,2017-06-01,3,1,6
161128,165406497,06/01/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,90,0.0,18-24,M,BLACK,999199.0,197682.0,40.709263769000074,-73.94608108899995,2017-06-01,3,1,6
161371,165379049,06/01/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,F,BLACK,1003942.0,196268.0,40.705373390000034,-73.92897744699997,2017-06-01,3,1,6
161398,165401995,06/01/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-06-01,3,1,6
161425,165385263,06/01/2017,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,K,90,0.0,18-24,M,BLACK,1000296.0,196484.0,40.705973622000045,-73.94212711599994,2017-06-01,3,1,6
161675,165352509,05/31/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,94,0.0,25-44,M,BLACK,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-05-31,2,31,5
161694,165368249,05/31/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,2.0,<18,M,BLACK,1001079.0,195776.0,40.70402887300003,-73.93930477999999,2017-05-31,2,31,5
161900,165342462,05/31/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-31,2,31,5
162105,165354172,05/31/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701003,F,K,94,0.0,18-24,F,WHITE HISPANIC,1000284.0,199799.0,40.71507253100003,-73.94216250299998,2017-05-31,2,31,5
162246,165366165,05/31/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-31,2,31,5
162547,165316409,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553500,F,K,94,0.0,18-24,M,UNKNOWN,998576.0,200818.0,40.717872372000045,-73.94832154799997,2017-05-30,1,30,5
162560,165311223,05/30/2017,640.0,AGGRAVATED HARASSMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2403103,F,K,90,0.0,18-24,F,WHITE,995156.0,199809.0,40.715107785000036,-73.96066055599994,2017-05-30,1,30,5
162672,165319887,05/30/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,<18,F,BLACK,1000180.0,197804.0,40.70959691900004,-73.94254237899997,2017-05-30,1,30,5
162782,165302528,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,94,0.0,25-44,M,WHITE,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-05-30,1,30,5
162858,165308716,05/30/2017,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,94,0.0,25-44,M,WHITE,1001096.0,200371.0,40.71664102500005,-73.93923196999998,2017-05-30,1,30,5
162920,165308721,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,K,90,0.0,45-64,M,BLACK,1003954.0,197201.0,40.707934228000056,-73.92893143599997,2017-05-30,1,30,5
162969,165326643,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,45-64,M,BLACK HISPANIC,1002715.0,196377.0,40.705675215000035,-73.93340261999998,2017-05-30,1,30,5
163035,165327518,05/30/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,90,2.0,18-24,M,BLACK,1001438.0,194908.0,40.70164572700002,-73.93801220099994,2017-05-30,1,30,5
163060,165304443,05/30/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-30,1,30,5
163084,165316420,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553500,F,K,94,0.0,18-24,M,BLACK,998576.0,200818.0,40.717872372000045,-73.94832154799997,2017-05-30,1,30,5
163221,165302525,05/30/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,94,0.0,25-44,M,WHITE,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-05-30,1,30,5
163649,165280289,05/29/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-29,0,29,5
164430,165221277,05/27/2017,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,94,0.0,25-44,M,WHITE,1000137.0,202773.0,40.72323571000004,-73.942685752,2017-05-27,5,27,5
164453,165239569,05/27/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701004,F,K,90,1.0,45-64,M,WHITE HISPANIC,1000351.0,194575.0,40.700733765000045,-73.94193330699994,2017-05-27,5,27,5
164873,165224331,05/27/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701004,F,K,90,1.0,18-24,M,BLACK HISPANIC,995921.0,197378.0,40.70843429200004,-73.95790520999998,2017-05-27,5,27,5
164896,165236774,05/27/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,45-64,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-27,5,27,5
164927,165234191,05/27/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,45-64,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-27,5,27,5
164966,165236770,05/27/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,90,0.0,45-64,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-27,5,27,5
165346,165210007,05/26/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,BLACK,999268.0,197163.0,40.70783912100006,-73.945833366,2017-05-26,4,26,5
165589,165206730,05/26/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-26,4,26,5
165593,165202989,05/26/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-26,4,26,5
165935,165170378,05/25/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,K,94,2.0,25-44,M,BLACK,1001064.0,200639.0,40.71737668200007,-73.93934673599993,2017-05-25,3,25,5
165953,165178122,05/25/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,90,0.0,25-44,M,WHITE HISPANIC,999924.0,198038.0,40.71023965000006,-73.94346521899995,2017-05-25,3,25,5
166078,165180973,05/25/2017,106.0,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,90,0.0,25-44,F,BLACK,1001438.0,194908.0,40.70164572700002,-73.93801220099994,2017-05-25,3,25,5
166129,165146686,05/25/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,45-64,M,BLACK,1003954.0,197201.0,40.707934228000056,-73.92893143599997,2017-05-25,3,25,5
166245,165172923,05/25/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,94,0.0,18-24,M,WHITE,997734.0,207510.0,40.73624160700007,-73.95134558699993,2017-05-25,3,25,5
166400,165170379,05/25/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,K,94,2.0,25-44,M,BLACK,1001064.0,200639.0,40.71737668200007,-73.93934673599993,2017-05-25,3,25,5
166520,165142573,05/25/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,18-24,M,WHITE HISPANIC,995958.0,198402.0,40.71124488000004,-73.95776997399997,2017-05-25,3,25,5
166623,165130296,05/24/2017,157.0,RAPE 1,104.0,RAPE,PL 1303501,F,K,90,0.0,45-64,M,WHITE HISPANIC,997843.0,196573.0,40.706222013000044,-73.95097435599996,2017-05-24,2,24,5
166806,165115436,05/24/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,K,94,2.0,18-24,M,BLACK,1000579.0,202425.0,40.722279730000025,-73.94109198899997,2017-05-24,2,24,5
166912,165130299,05/24/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,25-44,M,WHITE,999149.0,196352.0,40.705613318000076,-73.94626437899994,2017-05-24,2,24,5
167133,165135678,05/24/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-24,2,24,5
167141,165135683,05/24/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-24,2,24,5
167168,165115440,05/24/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,K,94,2.0,18-24,F,WHITE HISPANIC,1000579.0,202425.0,40.722279730000025,-73.94109198899997,2017-05-24,2,24,5
167380,165115433,05/24/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601504,F,K,94,2.0,18-24,M,BLACK,1000579.0,202425.0,40.722279730000025,-73.94109198899997,2017-05-24,2,24,5
167391,165119114,05/24/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,94,0.0,18-24,F,WHITE HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-05-24,2,24,5
167623,165089409,05/23/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,M,WHITE HISPANIC,999748.0,195107.0,40.70219505700004,-73.94410679699999,2017-05-23,1,23,5
167734,165076995,05/23/2017,515.0,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,K,94,0.0,45-64,M,BLACK,1000596.0,200507.0,40.71701525000003,-73.94103531599995,2017-05-23,1,23,5
167842,165095204,05/23/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,K,90,0.0,<18,M,BLACK HISPANIC,996882.0,195674.0,40.70375589400004,-73.95444216699997,2017-05-23,1,23,5
167854,165092941,05/23/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,45-64,F,WHITE HISPANIC,996162.0,200314.0,40.71649259200007,-73.95703074999993,2017-05-23,1,23,5
167878,165094855,05/23/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,90,0.0,<18,M,BLACK HISPANIC,996882.0,195674.0,40.70375589400004,-73.95444216699997,2017-05-23,1,23,5
167927,165087726,05/23/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-23,1,23,5
168038,165094850,05/23/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,94,0.0,25-44,M,BLACK HISPANIC,996024.0,201601.0,40.72002528300004,-73.95752631199997,2017-05-23,1,23,5
168233,165082206,05/23/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601504,F,K,94,0.0,25-44,M,BLACK,1001350.0,201326.0,40.71926178300004,-73.93831327799995,2017-05-23,1,23,5
168246,165070182,05/23/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,<18,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-23,1,23,5
168373,165084701,05/23/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,18-24,F,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-05-23,1,23,5
168431,165092942,05/23/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701003,F,K,90,0.0,18-24,M,BLACK HISPANIC,998673.0,196292.0,40.705449420000036,-73.94798132299998,2017-05-23,1,23,5
168498,165095206,05/23/2017,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,94,0.0,65+,M,WHITE HISPANIC,998743.0,199489.0,40.714224313000045,-73.94772196999998,2017-05-23,1,23,5
168505,165095079,05/23/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,90,0.0,<18,M,BLACK HISPANIC,996882.0,195674.0,40.70375589400004,-73.95444216699997,2017-05-23,1,23,5
